Reaction #,Plate,Rxn_Plate_Row,Rxn_Plate_Col,Prod_Smiles,Rxn_Plate,Product_theoretical_umol,Target Mass,ArX_ID,ArX_Smiles,ArX_umol,ArX_equiv,ArX_conc_M,ArX_nL,Acid_ID,Acid_Smiles,Acid_umol,Acid_equiv,Acid_conc_M,Acid_nL,Catalyst_ID,Catalyst_Smiles,Catalyst_umol,Catalyst_equiv,Catalyst_conc_M,Catalyst_nL,Additive_ID,Additive_Smiles,Additive_umol,Additive_equiv,Additive_conc_M,Additive_nL,Solvent_ID,Solvent_nL,Solvent_Smiles,Quench_Solvent1_ID,Quench_Solvent1_Smiles,Quench_Solvent1_uL,Quench_Additive1_ID,Quench_Additive1_Smiles,Quench_Additive1_conc_M,Solution_Base_ID,Solution_Base_Smiles,Solution_Base_umol,Solution_Base_equiv_rel_to_solute,Solution_Base_conc,Solution_Base_solute,Solution_Photocatalyst_ID,Solution_Photocatalyst_Smiles,Solution_Photocatalyst_umol,Solution_Photocatalyst_equiv_rel_to_solute,Solution_Photocatalyst_conc,Solution_Photocatalyst_solute,Solution_Ligand_ID,Solution_Ligand_Smiles,Solution_Ligand_umol,Solution_Ligand_equiv_rel_to_solute,Solution_Ligand_conc,Solution_Ligand_solute,CAD Yield,UV210_Prod AreaAbs,UV254_Prod AreaAbs
2962,4,12,10,Cc1c(sc(n1)C2CCN(CC2)C(=O)c3c4c(n(n3)C)CCN(C4)C(=O)C5CC5)C,20hr_25C,0.1,427.20,MFCD11501629,Cc1c(sc(n1)Br)C,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,18.8,38493.0,14263.6
2963,4,12,11,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4ccc(c5c4nccc5)C(F)(F)F)CN(CC2)C(=O)C6CC6,20hr_25C,0.1,511.22,MFCD11504935,c1cc2c(ccc(c2nc1)Br)C(F)(F)F,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,0.0,16393.1,4720.0
2964,4,12,12,CCOC(=O)c1cc2ccc(nc2[nH]1)C3CCN(CC3)C(=O)c4c5c(n(n4)C)CCN(C5)C(=O)C6CC6,20hr_25C,0.1,504.25,MFCD11518923,CCOC(=O)c1cc2ccc(nc2[nH]1)Br,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,0.0,7264.5,1432.5
2965,4,12,13,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4cc5c(c(ncn5)Cl)nc4)CN(CC2)C(=O)C6CC6,20hr_25C,0.1,479.18,MFCD11518967,c1c(cnc2c1ncnc2Cl)Br,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,0.0,0.0,0.0
2966,4,12,14,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4ccc5ccc6c(cc(cn6)Cl)c(=O)c5c4)CN(CC2)C(=O)C7CC7,20hr_25C,0.1,555.20,MFCD11520307,c1cc(cc2c1ccc3c(c2=O)cc(cn3)Cl)Br,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,0.0,0.0,0.0
2967,4,12,15,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4c(ccnc4OC)N)CN(CC2)C(=O)C5CC5,20hr_25C,0.1,438.24,MFCD11656225,COc1c(c(ccn1)N)Br,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,0.0,0.0,0.0
2968,4,12,16,Cc1cc(cnc1C)C2CCN(CC2)C(=O)c3c4c(n(n3)C)CCN(C4)C(=O)C5CC5,20hr_25C,0.1,421.25,MFCD11656270,Cc1cc(cnc1C)Br,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,34.1,36449.5,11190.7
2969,4,12,17,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4cccc5c4cnc(c5)O)CN(CC2)C(=O)C6CC6,20hr_25C,0.1,459.23,MFCD10700063,c1cc2cc(ncc2c(c1)Br)O,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,1.9,19725.9,2177.4
2970,4,12,18,CC(C)(C)c1cc2cccnc2c(c1)C3CCN(CC3)C(=O)c4c5c(n(n4)C)CCN(C5)C(=O)C6CC6,20hr_25C,0.1,499.29,MFCD11847590,CC(C)(C)c1cc2cccnc2c(c1)Br,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,33.5,48009.0,11701.4
2971,4,12,19,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4cncc5c4cc[nH]5)CN(CC2)C(=O)C6CC6,20hr_25C,0.1,432.23,MFCD11847768,c1c[nH]c2c1c(cnc2)Br,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,51.7,75238.2,19038.0
2972,4,12,20,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4ccc5c(c4)ccc(n5)OC)CN(CC2)C(=O)C6CC6,20hr_25C,0.1,473.24,MFCD11847805,COc1ccc2cc(ccc2n1)Br,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,22.0,100470.8,21755.1
2973,4,12,21,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4ccc(c5c4[nH]cc5)C(F)(F)F)CN(CC2)C(=O)C6CC6,20hr_25C,0.1,499.22,MFCD11848534,c1cc(c2c(c1C(F)(F)F)cc[nH]2)Br,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,4.8,64833.0,10886.4
2974,4,12,22,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4ccc(cc4)C5CC(=O)N5)CN(CC2)C(=O)C6CC6,20hr_25C,0.1,461.24,MFCD11849068,c1cc(ccc1C2CC(=O)N2)Br,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,48.4,74651.7,16766.9
2975,4,12,23,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4cccc5c4ncnc5)CN(CC2)C(=O)C6CC6,20hr_25C,0.1,444.23,MFCD11858521,c1cc2cncnc2c(c1)Br,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,24.8,40871.4,18314.1
2976,4,12,24,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4ccnc5c4nccc5)CN(CC2)C(=O)C6CC6,20hr_25C,0.1,444.23,MFCD11858568,c1cc2c(c(ccn2)Br)nc1,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,1.7,6986.9,1305.3
2977,4,13,1,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4cc5c(cccn5)nc4)CN(CC2)C(=O)C6CC6,20hr_25C,0.1,444.23,MFCD11858569,c1cc2c(cc(cn2)Br)nc1,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,3.0,22662.5,4142.8
2978,4,13,2,CC1(c2cc(ccc2NC1=O)C3CCN(CC3)C(=O)c4c5c(n(n4)C)CCN(C5)C(=O)C6CC6)C,20hr_25C,0.1,475.26,MFCD11919699,CC1(c2cc(ccc2NC1=O)Br)C,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,20.3,119828.5,982.7
2979,4,13,3,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4cc[nH]n4)CN(CC2)C(=O)C5CC5,20hr_25C,0.1,382.21,MFCD01463487,c1c[nH]nc1I,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,9.1,44605.3,6695.3
2980,4,13,4,CC(C)(C)OC(=O)N1CCOc2ccc(cc2C1)C3CCN(CC3)C(=O)c4c5c(n(n4)C)CCN(C5)C(=O)C6CC6,20hr_25C,0.1,563.31,MFCD12028392,CC(C)(C)OC(=O)N1CCOc2ccc(cc2C1)Br,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,18.6,71956.4,15137.0
2981,4,13,5,Cn1c2c(c(n1)C(=O)N3CCC(CC3)c4cccn5c4nc(c5)C(=O)O)CN(CC2)C(=O)C6CC6,20hr_25C,0.1,476.22,MFCD12195903,c1cc(c2nc(cn2c1)C(=O)O)Br,0.1,1,0.333,300.3003003,MFCD12028281,Cn1c2c(c(n1)C(=O)N3CCC(CC3)C(=O)O)CN(CC2)C(=O)C4CC4,0.15,1.5,0.3,500,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,1,100,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,0.1,8898.5,1506.6
